MUTERIA_MATRIX_KEY_COL  org.apache.commons.csv.CSVFileParserTest.testCSVFile[4]  org.apache.commons.csv.CSVParserTest.testParseFileNullFormat  org.apache.commons.csv.CSVParserTest.testGetLineNumberWithCRLF  org.apache.commons.csv.CSVParserTest.testBackslashEscaping2  org.apache.commons.csv.CSVParserTest.testGetLine  org.apache.commons.csv.CSVParserTest.testSkipHeaderOverrideDuplicateHeaders  org.apache.commons.csv.CSVParserTest.testParseNullUrlCharsetFormat  org.apache.commons.csv.CSVParserTest.testEmptyLineBehaviourExcel  org.apache.commons.csv.CSVParserTest.testIteratorSequenceBreaking  org.apache.commons.csv.CSVParserTest.testGetLineNumberWithCR  org.apache.commons.csv.CSVParserTest.testHeaderComment  org.apache.commons.csv.CSVParserTest.testHeadersMissingException  org.apache.commons.csv.CSVParserTest.testEndOfFileBehaviorCSV  org.apache.commons.csv.CSVParserTest.testTrailingDelimiter  org.apache.commons.csv.CSVParserTest.testHeaderMissingWithNull  org.apache.commons.csv.CSVPrinterTest.testRandomRfc4180  org.apache.commons.csv.CSVParserTest.testSkipAutoHeader  org.apache.commons.csv.CSVParserTest.testEmptyFile  org.apache.commons.csv.CSVParserTest.testSkipSetHeader  org.apache.commons.csv.CSVPrinterTest.testRandomTdf  org.apache.commons.csv.CSVParserTest.testForEach  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[1]  org.apache.commons.csv.CSVParserTest.testIgnoreCaseHeaderMapping  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[5]  org.apache.commons.csv.CSVParserTest.testGetHeaderMap  org.apache.commons.csv.CSVPrinterTest.testRandomExcel  org.apache.commons.csv.CSVParserTest.testNewCSVParserNullReaderFormat  org.apache.commons.csv.CSVFileParserTest.testCSVFile[2]  org.apache.commons.csv.CSVParserTest.testGetRecordNumberWithLF  org.apache.commons.csv.CSVFileParserTest.testCSVFile[0]  org.apache.commons.csv.CSVParserTest.testSkipSetAltHeaders  org.apache.commons.csv.CSVParserTest.testExcelFormat2  org.apache.commons.csv.CSVPrinterTest.testMySqlNullOutput  org.apache.commons.csv.CSVParserTest.testCSV57  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[2]  org.apache.commons.csv.CSVParserTest.testIterator  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[3]  org.apache.commons.csv.CSVParserTest.testParseNullFileFormat  org.apache.commons.csv.CSVParserTest.testEmptyLineBehaviourCSV  org.apache.commons.csv.CSVParserTest.testExcelHeaderCountLessThanData  org.apache.commons.csv.CSVParserTest.testDefaultFormat  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[0]  org.apache.commons.csv.CSVParserTest.testBOMInputStream_ParserWithReader  org.apache.commons.csv.CSVParserTest.testCarriageReturnEndings  org.apache.commons.csv.CSVParserTest.testGetRecords  org.apache.commons.csv.CSVParserTest.testGetLineNumberWithLF  org.apache.commons.csv.CSVParserTest.testDuplicateHeaders  org.apache.commons.csv.CSVParserTest.testParseNullStringFormat  org.apache.commons.csv.CSVParserTest.testHeadersMissing  org.apache.commons.csv.CSVParserTest.testGetRecordNumberWithCR  org.apache.commons.csv.CSVPrinterTest.testParseCustomNullValues  org.apache.commons.csv.CSVFileParserTest.testCSVFile[5]  org.apache.commons.csv.CSVParserTest.testFirstEndOfLineCr  org.apache.commons.csv.CSVParserTest.testParse  org.apache.commons.csv.CSVParserTest.testHeaderMissing  org.apache.commons.csv.CSVParserTest.testTrim  org.apache.commons.csv.CSVParserTest.testFirstEndOfLineCrLf  org.apache.commons.csv.CSVFileParserTest.testCSVFile[3]  org.apache.commons.csv.CSVParserTest.testHeader  org.apache.commons.csv.CSVPrinterTest.testRandomDefault  org.apache.commons.csv.CSVParserTest.testGetRecordPositionWithCRLF  org.apache.commons.csv.CSVParserTest.testProvidedHeader  org.apache.commons.csv.CSVParserTest.testBOMInputStream_parseWithReader  org.apache.commons.csv.CSVParserTest.testParseNullPathFormat  org.apache.commons.csv.CSVParserTest.testGetOneLine  org.apache.commons.csv.CSVParserTest.testEndOfFileBehaviourExcel  org.apache.commons.csv.CSVParserTest.testNewCSVParserReaderNullFormat  org.apache.commons.csv.CSVParserTest.testFirstEndOfLineLf  org.apache.commons.csv.CSVParserTest.testLineFeedEndings  org.apache.commons.csv.issues.JiraCsv198Test.test  org.apache.commons.csv.CSVParserTest.testIgnoreEmptyLines  org.apache.commons.csv.CSVParserTest.testProvidedHeaderAuto  org.apache.commons.csv.CSVParserTest.testCarriageReturnLineFeedEndings  org.apache.commons.csv.CSVParserTest.testMultipleIterators  org.apache.commons.csv.CSVParserTest.testGetRecordWithMultiLineValues  org.apache.commons.csv.CSVFileParserTest.testCSVUrl[4]  org.apache.commons.csv.CSVParserTest.testParserUrlNullCharsetFormat  org.apache.commons.csv.CSVRecordTest.testToMapWithNoHeader  org.apache.commons.csv.CSVParserTest.testBackslashEscaping  org.apache.commons.csv.CSVRecordTest.testToMapWithShortRecord  org.apache.commons.csv.CSVParserTest.testBOMInputStream_ParserWithInputStream  org.apache.commons.csv.CSVParserTest.testExcelFormat1  org.apache.commons.csv.CSVParserTest.testGetRecordNumberWithCRLF  org.apache.commons.csv.CSVParserTest.testClose  org.apache.commons.csv.CSVParserTest.testGetRecordPositionWithLF  org.apache.commons.csv.CSVFileParserTest.testCSVFile[1]  org.apache.commons.csv.issues.JiraCsv167Test.parse  org.apache.commons.csv.CSVParserTest.testGetOneLineOneParser  org.apache.commons.csv.CSVParserTest.testRoundtrip  org.apache.commons.csv.CSVPrinterTest.testRandomMySql  org.apache.commons.csv.CSVParserTest.testNoHeaderMap  org.apache.commons.csv.CSVParserTest.testMappedButNotSetAsOutlook2007ContactExport
340  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
341  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
342  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
343  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
344  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
345  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
346  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
347  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
348  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
349  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
350  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
351  1  0  0  0  0  1  0  0  1  0  1  0  0  1  1  0  1  0  1  0  1  1  1  1  1  0  0  1  0  1  1  0  0  0  1  1  1  0  0  0  0  1  1  0  0  0  0  0  1  0  1  1  0  1  1  1  0  1  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  1  0  1  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0  1
352  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0
353  1  0  1  0  0  0  0  0  0  1  1  0  1  0  0  0  0  0  0  0  1  0  1  0  1  0  0  0  1  0  0  0  0  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  1  0  0  1  0  1  0  1  1  1  0  1  1  0  0  1  1  0  1  1  0  0  1  1  1  1  1  0  1  0  1  0  0  1  0  1  0  0  0  0  0  0  1
354  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1
355  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0
356  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
357  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
358  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
359  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
360  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
361  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
362  1  0  0  1  1  1  0  1  0  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  0  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1
363  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
364  1  0  1  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
365  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
366  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
367  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
368  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0
369  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
370  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
371  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
372  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
373  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
374  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
375  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
376  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
377  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
378  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0
379  0  0  0  1  0  0  0  1  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  0  1  1  1  0  0  0  0  1  1  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  1  0  0
380  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
381  1  0  1  1  1  0  0  1  1  1  1  0  1  0  0  1  0  1  0  1  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  0  1
382  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
383  1  0  1  1  1  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
384  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
385  0  0  0  0  1  0  0  1  0  0  0  0  1  1  0  1  0  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  1  0  1  0  1  1  1  1  0  1  1  0  0  0  0  0  0  1  1  1  0  0  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  0  1  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  1  0  0
386  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
387  0  0  1  1  1  0  0  1  0  1  0  0  1  0  0  1  0  1  0  1  0  0  0  0  1  1  0  0  1  0  0  1  1  1  0  0  0  0  1  1  1  0  0  1  1  1  1  0  0  1  0  0  1  1  0  0  1  0  0  1  1  0  0  0  1  1  0  1  1  0  1  0  1  1  1  0  0  1  1  1  0  1  1  0  1  0  0  0  1  1  0  0
388  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
389  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
390  0  0  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  0  0  0  1
391  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1  0  1  1  1  1  1  1  1  1  1  1  0  1
392  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
393  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
394  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0
395  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
396  1  0  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  1  0  1  1  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1
397  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
398  1  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0
